price,rooms_count,floor,floors_count,text_len,building_year,building_age,is_completed,living_share,ceiling_height_m,is_first_floor,is_top_floor,floor_ratio,is_central,has_renovation,is_fine_finish,is_new,mat_brick,mat_monolith,mat_panel,mat_block,has_parking,has_balcony,has_furniture,bath_combined,bath_count,near_school,near_grocery,near_park,near_waterfront,near_metro,has_view,has_security,city_Казань,city_Махачкала,city_Москва,city_Пермь,city_Санкт-Петербург,city_Сочи,city_Ярославль,price_log,sqrt_total_meters
7980000.0,2.0,9,19,1833,2013.0,12.0,1.0,0.5862068965517241,2.7,0,0,0.4736842105263157,False,True,False,False,False,False,False,False,False,False,False,False,1,False,True,True,False,True,False,False,True,False,False,False,False,False,False,15.892449094739266,7.615773105863909
8100000.0,1.0,7,11,722,2027.0,-2.0,0.0,0.3321622484829128,2.7,0,0,0.6363636363636364,False,True,True,False,False,False,False,False,False,False,False,False,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,15.90737474309945,5.595533933415112
8149000.0,3.0,16,19,1504,2019.0,6.0,1.0,0.6097560975609756,2.7,0,0,0.8421052631578947,False,True,False,False,False,True,False,False,False,True,False,False,1,True,True,True,False,False,False,False,True,False,False,False,False,False,False,15.913405901016793,9.055385138137417
8200000.0,3.0,18,18,1147,2017.0,8.0,1.0,0.5766871165644172,2.8,0,1,1.0,False,True,False,False,False,False,False,False,False,True,False,False,2,False,True,True,False,False,True,False,True,False,False,False,False,False,False,15.919644834185693,9.027735042633894
8150000.0,3.0,18,18,713,2018.0,7.0,1.0,0.5646173149309912,2.7,0,1,1.0,False,False,False,False,False,True,False,False,False,True,False,False,1,True,True,True,False,False,True,False,True,False,False,False,False,False,False,15.913528607916424,8.927485648266257
8250000.0,2.0,18,19,1317,2016.0,9.0,1.0,0.5876685934489403,2.7,0,0,0.9473684210526316,False,True,False,False,False,False,True,False,False,True,False,False,1,True,True,True,False,False,True,False,True,False,False,False,False,False,False,15.925723879522977,7.20416546173115
8250000.0,3.0,5,5,763,1964.0,61.0,1.0,0.6294934548310787,2.8,0,1,1.0,False,False,False,False,True,False,False,False,False,False,False,False,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,15.925723879522977,7.496665925596525
8300000.0,1.0,5,9,1415,2020.0,5.0,1.0,0.4736842105263157,2.6,0,0,0.5555555555555556,False,True,False,False,True,False,False,False,False,True,True,False,1,False,True,False,True,True,True,False,True,False,False,False,False,False,False,15.931766193248746,6.164414002968976
8400000.0,3.0,16,18,876,2020.0,5.0,1.0,0.5745721271393643,2.7,0,0,0.8888888888888888,False,True,False,False,False,False,False,False,False,False,False,False,1,False,True,True,False,False,False,False,True,False,False,False,False,False,False,15.943742382861155,9.044335243676011
8500000.0,2.0,18,19,1630,2019.0,6.0,1.0,0.6,2.7,0,0,0.9473684210526316,False,True,True,False,False,True,True,False,False,False,True,True,1,False,True,False,False,False,True,False,True,False,False,False,False,False,False,15.955576839107596,7.52994023880668
8500000.0,3.0,15,18,1096,2018.0,7.0,1.0,0.6056338028169014,2.7,0,0,0.8333333333333334,False,True,False,False,False,False,False,False,False,True,False,False,2,True,True,False,False,False,False,False,True,False,False,False,False,False,False,15.955576839107596,8.426149773176359
8600000.0,1.0,5,9,1038,2020.0,5.0,1.0,0.5122615803814714,2.7,0,0,0.5555555555555556,False,False,False,False,False,False,True,False,False,True,False,True,1,True,True,False,False,False,True,False,True,False,False,False,False,False,False,15.967272877502799,6.058052492344384
8700000.0,3.0,8,19,689,2019.0,6.0,1.0,0.4698795180722891,2.7,0,0,0.4210526315789473,False,False,False,False,False,False,False,False,False,False,False,False,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,15.978833698567334,9.1104335791443
8700000.0,1.0,3,10,714,2011.0,14.0,1.0,0.3981481481481481,0.0,0,0,0.3,False,False,False,False,True,False,False,False,True,False,False,False,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,15.978833698567334,6.572670690061994
8700000.0,4.0,5,9,1121,1982.0,43.0,1.0,0.664626682986536,0.0,0,0,0.5555555555555556,False,True,False,False,True,False,False,False,False,False,False,False,1,False,True,True,False,False,False,False,True,False,False,False,False,False,False,15.978833698567334,9.038805230781334
8799000.0,3.0,9,10,1125,2021.0,4.0,1.0,0.6294934548310787,2.7,0,0,0.9,False,True,True,False,False,False,False,False,False,False,False,False,1,True,False,True,True,True,False,False,True,False,False,False,False,False,False,15.990148750276969,8.94427190999916
8800000.0,1.0,14,18,571,2013.0,12.0,1.0,0.449438202247191,2.7,0,0,0.7777777777777778,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,True,True,False,True,False,False,False,False,False,False,15.990262393084793,6.670832032063167
8999999.0,1.0,6,10,1321,1995.0,30.0,1.0,0.4676616915422885,2.7,0,0,0.6,False,False,False,False,True,False,False,False,False,True,True,True,1,True,True,False,False,True,True,False,True,False,False,False,False,False,False,16.012735135300492,6.340346993658944
8990000.0,2.0,2,9,737,1995.0,30.0,1.0,0.6,2.8,0,0,0.2222222222222222,False,True,False,False,True,False,False,False,False,False,False,False,2,False,True,False,False,False,False,False,True,False,False,False,False,False,False,16.0116235176825,7.211102550927978
8999999.0,1.0,6,7,1665,2018.0,7.0,1.0,0.2991913746630728,2.7,0,0,0.8571428571428571,False,False,True,False,True,True,True,False,True,True,True,False,1,False,True,True,False,False,True,False,True,False,False,False,False,False,False,16.012735135300492,6.0909769331364245
9000000.0,3.0,5,19,1561,2018.0,7.0,1.0,0.6294934548310787,2.5,0,0,0.2631578947368421,False,True,False,False,True,True,False,False,False,True,False,False,1,True,True,True,False,True,True,False,True,False,False,False,False,False,False,16.012735246411598,8.769264507357502
9150000.0,1.0,2,10,1272,2015.0,10.0,1.0,0.4933035714285715,2.7,0,0,0.2,False,False,False,False,True,False,False,False,False,False,False,False,1,False,True,False,False,True,False,False,True,False,False,False,False,False,False,16.029264546541317,6.6932802122726045
9195000.0,3.0,2,4,2512,1936.0,89.0,1.0,0.6466666666666666,3.0,0,0,0.5,False,False,False,False,False,False,False,False,False,True,True,False,1,False,False,True,False,False,False,True,True,False,False,False,False,False,False,16.03417052477531,8.660254037844387
9190000.0,2.0,8,11,1071,2020.0,5.0,1.0,0.5531914893617021,2.7,0,0,0.7272727272727273,False,True,False,False,False,False,False,False,False,True,False,False,1,True,True,True,False,False,False,False,True,False,False,False,False,False,False,16.03362660314579,6.855654600401044
9150000.0,1.0,5,9,579,2018.0,7.0,1.0,0.4352331606217616,2.72,0,0,0.5555555555555556,False,True,False,False,False,False,False,False,True,True,False,False,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,16.029264546541317,6.212889826803627
9180000.0,1.0,6,7,748,2021.0,4.0,1.0,0.5,2.7,0,0,0.8571428571428571,False,False,False,False,False,False,False,False,True,False,False,False,1,False,False,True,False,False,True,False,True,False,False,False,False,False,False,16.03253787152913,6.164414002968976
9300000.0,3.0,2,14,1087,1978.0,47.0,1.0,0.7262773722627737,2.6,0,0,0.1428571428571428,False,True,False,False,True,False,False,False,False,True,False,False,1,True,True,True,True,False,False,False,True,False,False,False,False,False,False,16.04552506565036,7.402702209328699
9350000.0,3.0,18,18,566,2019.0,6.0,1.0,0.5294117647058824,2.6,0,1,1.0,False,True,False,False,False,False,False,False,False,False,True,False,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,16.050887008216737,9.219544457292887
9400000.0,3.0,2,18,1952,2020.0,5.0,1.0,0.5249130938586326,2.7,0,0,0.1111111111111111,False,False,True,False,True,True,False,False,False,False,False,False,2,False,True,True,False,False,False,False,True,False,False,False,False,False,False,16.056220353623207,9.289779329994873
9350000.0,3.0,8,18,1083,2017.0,8.0,1.0,0.5699481865284974,0.0,0,0,0.4444444444444444,False,True,False,False,False,False,False,False,False,True,False,False,2,False,True,True,False,False,False,False,True,False,False,False,False,False,False,16.050887008216737,8.78635305459552
9350000.0,1.0,7,16,666,2009.0,16.0,1.0,0.4271604938271605,2.7,0,0,0.4375,False,False,False,False,True,False,False,False,False,False,False,False,1,False,True,True,False,True,False,False,True,False,False,False,False,False,False,16.050887008216737,6.363961030678928
9500207.0,2.0,2,6,939,2013.0,12.0,1.0,0.4864864864864865,2.7,0,0,0.3333333333333333,False,False,False,False,False,False,False,False,False,False,True,False,1,False,True,True,False,False,True,False,True,False,False,False,False,False,False,16.066824251067924,7.44983221287567
9500000.0,1.0,3,7,761,2021.0,4.0,1.0,0.5,2.5,0,0,0.4285714285714285,False,True,True,False,False,False,False,False,False,True,False,False,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,16.066802461833923,6.4031242374328485
9500000.0,3.0,17,18,995,2015.0,10.0,1.0,0.553113553113553,2.7,0,0,0.9444444444444444,False,True,False,False,False,False,False,False,True,False,False,False,2,False,False,True,True,True,True,False,True,False,False,False,False,False,False,16.066802461833923,9.049861877399014
9500000.0,0.0,17,18,1538,2016.0,9.0,1.0,0.5863585802406714,2.7,0,0,0.9444444444444444,False,True,False,False,True,False,False,False,False,False,False,True,1,False,True,True,False,True,True,False,True,False,False,False,False,False,False,16.066802461833923,7.0710678118654755
10000000.0,1.0,7,7,793,2025.0,0.0,1.0,0.5,2.7,0,1,1.0,False,False,True,False,False,False,False,False,True,False,False,False,1,False,False,True,True,False,True,True,True,False,False,False,False,False,False,16.118095750958314,6.018305409332431
9950000.0,3.0,2,19,997,2019.0,6.0,1.0,0.5970149253731343,2.7,0,0,0.1052631578947368,False,True,False,False,False,False,False,False,False,True,True,False,2,False,False,True,True,False,True,False,True,False,False,False,False,False,False,16.11308320963728,8.18535277187245
10000000.0,3.0,10,17,629,2013.0,12.0,1.0,0.8104738154613466,2.7,0,0,0.5882352941176471,False,False,False,False,False,False,False,False,False,True,False,False,2,False,True,True,True,False,True,False,True,False,False,False,False,False,False,16.118095750958314,8.955445270895245
9990000.0,3.0,10,18,1482,2020.0,5.0,1.0,0.562874251497006,2.7,0,0,0.5555555555555556,False,True,False,False,False,False,False,False,False,True,False,False,1,True,True,True,False,False,True,False,True,False,False,False,False,False,False,16.11709525072483,9.137833441248533
10100000.0,2.0,2,24,926,2025.0,0.0,1.0,0.4667863554757629,2.7,0,0,0.0833333333333333,False,False,False,False,False,False,False,False,True,False,False,False,1,True,True,True,False,True,False,True,True,False,False,False,False,False,False,16.128046080821385,7.463243262818116
10100000.0,1.0,5,5,881,2018.0,7.0,1.0,0.45,2.7,0,1,1.0,False,True,False,False,False,False,False,False,False,False,True,False,1,False,True,True,True,True,True,False,True,False,False,False,False,False,False,16.128046080821385,6.324555320336759
10400000.0,1.0,13,14,1519,2019.0,6.0,1.0,0.3947368421052631,2.7,0,0,0.9285714285714286,False,False,False,False,False,False,False,False,False,False,False,False,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,16.15731646026544,6.752777206453653
6500000.0,2.0,2,9,1181,1976.0,49.0,1.0,0.4666666666666667,2.6,0,0,0.2222222222222222,False,True,False,False,False,False,False,False,False,False,False,False,1,False,True,True,True,True,False,False,True,False,False,False,False,False,False,15.687312888712007,6.708203932499369
8399999.0,0.0,2,20,1449,2028.0,-3.0,0.0,0.5010759299108515,2.72,0,0,0.1,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,True,False,False,True,False,True,False,False,False,False,False,False,15.943742263813542,5.70350769263968
7990000.0,2.0,2,5,2872,1964.0,61.0,1.0,0.6,2.6,0,0,0.4,False,True,False,False,False,False,False,False,False,False,True,False,1,True,True,True,False,True,False,False,True,False,False,False,False,False,False,15.893701442898895,6.488451279003334
8389999.0,0.0,8,20,1450,2028.0,-3.0,0.0,0.4898240772680234,2.72,0,0,0.4,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,True,False,False,True,False,True,False,False,False,False,False,False,15.942551078443389,5.384236250388722
17219999.0,3.0,8,20,1572,2028.0,-3.0,0.0,0.4923622476813967,2.72,0,0,0.4,False,False,False,False,False,False,False,False,False,True,False,False,1,False,False,True,False,False,True,False,True,False,False,False,False,False,False,16.66158205696386,8.562709851443058
15119999.0,3.0,2,20,1552,2028.0,-3.0,0.0,0.4725339633786178,2.72,0,0,0.1,False,False,False,False,False,False,False,False,False,True,False,False,1,False,False,True,False,False,True,False,True,False,False,False,False,False,False,16.531528928715662,8.229216244576394
11389999.0,2.0,6,20,1475,2028.0,-3.0,0.0,0.4711924966502903,2.72,0,0,0.3,False,False,False,False,False,False,False,False,False,True,False,False,1,False,False,True,False,False,True,False,True,False,False,False,False,False,False,16.248246335423364,6.691786009728643
6400000.0,2.0,1,5,464,1971.0,54.0,1.0,0.6697247706422018,2.7,1,0,0.2,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,True,False,True,False,False,True,False,False,False,False,False,False,15.671808704579888,6.603029607687671
2950000.0,0.0,5,9,491,1978.0,47.0,1.0,0.7727272727272727,2.6,0,0,0.5555555555555556,False,True,False,False,False,False,False,False,False,False,False,False,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,14.897316067298997,4.69041575982343
15119999.0,3.0,2,20,1552,2028.0,-3.0,0.0,0.4725339633786178,2.72,0,0,0.1,False,False,False,False,False,False,False,False,False,True,False,False,1,False,False,True,False,False,True,False,True,False,False,False,False,False,False,16.531528928715662,8.229216244576394
4990000.0,2.0,4,4,600,1961.0,64.0,1.0,0.680952380952381,2.6,0,1,1.0,False,False,False,False,True,False,False,False,False,False,False,False,1,False,False,True,False,True,False,False,True,False,False,False,False,False,False,15.422946668128484,6.48074069840786
5599000.0,1.0,3,5,1115,1962.0,63.0,1.0,0.584126984126984,2.6,0,0,0.6,False,False,False,False,False,False,False,False,False,False,False,False,1,True,True,True,False,True,True,False,True,False,False,False,False,False,False,15.538098746934336,5.612486080160912
6390000.0,2.0,5,5,637,1968.0,57.0,1.0,0.6837209302325581,0.0,0,1,1.0,False,False,False,False,False,False,False,False,False,True,False,False,1,False,False,False,False,False,True,False,True,False,False,False,False,False,False,15.670244982848228,6.557438524302
5995000.0,2.0,4,5,648,1967.0,58.0,1.0,0.6956521739130435,2.6,0,0,0.8,False,True,False,False,False,False,True,False,False,True,False,True,1,False,True,False,False,True,False,False,True,False,False,False,False,False,False,15.60643651324941,6.782329983125268
5950000.0,1.0,8,14,801,1980.0,45.0,1.0,0.5486486486486487,2.6,0,0,0.5714285714285714,False,True,False,False,True,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,15.598901945589025,6.082762530298219
2900000.0,0.0,1,3,854,1955.0,70.0,1.0,0.7297297297297297,2.8,1,0,0.3333333333333333,False,False,False,False,False,False,False,False,False,False,False,False,1,True,True,False,False,False,False,False,True,False,False,False,False,False,False,14.88022163978423,4.301162633521313
9400000.0,1.0,11,23,1111,2017.0,8.0,1.0,0.3781902552204176,2.7,0,0,0.4782608695652174,False,False,False,False,True,True,False,False,True,True,True,False,1,False,True,True,False,False,True,True,True,False,False,False,False,False,False,16.056220353623207,6.565059024867941
9999000.0,3.0,9,10,2251,2017.0,8.0,1.0,0.6571428571428571,2.7,0,0,0.9,False,True,False,False,True,False,False,False,False,True,False,False,1,True,True,True,False,True,True,False,True,False,False,False,False,False,False,16.11799574596798,8.366600265340756
7990000.0,2.0,2,5,2872,1964.0,61.0,1.0,0.6,2.6,0,0,0.4,False,True,False,False,False,False,False,False,False,False,True,False,1,True,True,True,False,True,False,False,True,False,False,False,False,False,False,15.893701442898895,6.488451279003334
8300000.0,2.0,8,9,1136,1977.0,48.0,1.0,0.5686274509803921,2.6,0,0,0.8888888888888888,False,False,False,False,False,False,False,False,False,True,False,False,2,False,True,False,False,True,False,False,True,False,False,False,False,False,False,15.931766193248746,7.14142842854285
9000000.0,2.0,3,9,1167,1992.0,33.0,1.0,0.5769230769230769,2.7,0,0,0.3333333333333333,False,False,False,False,True,False,False,False,False,True,False,False,2,True,True,False,False,True,True,False,True,False,False,False,False,False,False,16.012735246411598,7.211102550927978
9400000.0,1.0,11,23,1111,2017.0,8.0,1.0,0.3781902552204176,2.7,0,0,0.4782608695652174,False,False,False,False,True,True,False,False,True,True,True,False,1,False,True,True,False,False,True,True,True,False,False,False,False,False,False,16.056220353623207,6.565059024867941
12499999.0,2.0,10,16,842,2009.0,16.0,1.0,0.5059880239520957,2.7,0,0,0.625,False,True,False,False,True,False,False,False,False,False,False,False,2,False,False,True,False,False,False,False,True,False,False,False,False,False,False,16.34123920227253,8.17312669668102
15650000.0,2.0,6,16,1684,2009.0,16.0,1.0,0.4927536231884058,2.7,0,0,0.375,False,True,False,False,False,False,False,False,False,True,False,False,1,False,True,True,False,True,False,False,True,False,False,False,False,False,False,16.5659815388482,8.306623862918075
15750000.0,3.0,3,9,522,2012.0,13.0,1.0,0.6850828729281768,2.7,0,0,0.3333333333333333,False,True,False,False,True,False,False,False,False,False,False,False,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,16.572350986727976,9.513148795220223
18100000.0,3.0,4,5,1891,2008.0,17.0,1.0,0.6294934548310787,2.7,0,0,0.8,False,True,False,False,False,False,False,False,False,False,True,False,1,False,True,True,False,False,False,False,True,False,False,False,False,False,False,16.71142255148467,9.364827814754525
1600000.0,1.0,1,6,1380,1974.0,51.0,1.0,0.7222222222222222,2.48,1,0,0.1666666666666666,False,True,False,False,True,False,False,False,False,False,False,True,1,False,True,True,False,True,False,False,True,False,False,False,False,False,False,14.285514812209815,4.242640687119285
1800000.0,0.0,2,5,519,1971.0,54.0,1.0,0.7692307692307693,2.6,0,0,0.4,False,False,False,False,True,False,False,False,False,False,True,False,1,True,False,True,False,False,False,False,True,False,False,False,False,False,False,14.403297778421795,3.605551275463989
1999000.0,1.0,2,5,1058,1974.0,51.0,1.0,0.4701986754966887,2.6,0,0,0.4,False,False,False,False,True,False,False,True,False,False,False,False,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14.508158113732536,3.8858718455450894
2090000.0,1.0,2,5,356,1973.0,52.0,1.0,0.64,2.55,0,0,0.4,False,False,False,False,True,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14.55267510240978,3.5355339059327378
2100000.0,0.0,2,2,1564,1963.0,62.0,1.0,0.5863585802406714,2.6,0,1,1.0,False,True,False,False,True,False,False,False,False,False,False,False,1,True,False,True,False,False,False,False,True,False,False,False,False,False,False,14.557448378884015,5.848076606885378
2300000.0,1.0,2,5,428,1967.0,58.0,1.0,0.3846153846153846,2.6,0,0,0.4,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14.648420115681892,3.605551275463989
2498000.0,1.0,7,9,853,1978.0,47.0,1.0,0.5,0.0,0,0,0.7777777777777778,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,True,False,False,True,False,False,False,False,False,False,14.731001369987837,4.0
2490000.0,1.0,5,5,876,1967.0,58.0,1.0,0.4186046511627907,0.0,0,1,1.0,False,True,False,False,True,False,False,False,False,False,False,False,1,True,True,False,False,False,False,False,True,False,False,False,False,False,False,14.727793670047236,4.147288270665544
2500000.0,1.0,3,5,501,1973.0,52.0,1.0,0.6022727272727272,2.6,0,0,0.6,False,True,False,False,True,False,False,False,False,False,False,False,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,14.731801689838349,4.1952353926806065
2590000.0,0.0,6,9,768,1978.0,47.0,1.0,0.3333333333333333,2.7,0,0,0.6666666666666666,False,True,False,False,True,False,False,False,False,False,False,False,1,True,True,False,False,True,False,False,True,False,False,False,False,False,False,14.767168819776032,3.4641016151377544
2690000.0,0.0,2,5,278,1973.0,52.0,1.0,0.5055555555555555,2.4,0,0,0.4,False,False,False,False,True,False,False,False,False,False,True,False,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14.805052123325165,4.242640687119285
2700000.0,2.0,3,5,1082,1974.0,51.0,1.0,0.6624472573839663,2.6,0,0,0.6,False,False,False,False,False,False,False,False,False,True,False,False,1,False,False,False,False,False,True,False,True,False,False,False,False,False,False,14.80876270134486,4.868264577855234
2800000.0,2.0,3,5,1551,1972.0,53.0,1.0,0.6696428571428572,2.56,0,0,0.6,False,True,False,False,False,False,False,False,False,False,False,False,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,14.845130332288226,4.732863826479693
2899000.0,2.0,2,5,1190,1974.0,51.0,1.0,0.6954887218045113,2.5,0,0,0.4,False,True,False,False,True,False,False,True,False,True,False,False,1,True,False,False,False,True,False,False,True,False,False,False,False,False,False,14.879876752850267,5.157518783291051
3020000.0,1.0,2,3,842,1955.0,70.0,1.0,0.631578947368421,2.8,0,0,0.6666666666666666,False,True,False,False,True,False,False,False,False,False,True,False,1,False,False,False,False,True,False,False,True,False,False,False,False,False,False,14.920767720476825,4.358898943540674
3040000.0,0.0,1,5,858,1967.0,58.0,1.0,0.4628571428571428,2.48,1,0,0.2,False,False,False,True,True,False,False,False,False,False,False,False,1,True,True,False,False,False,False,False,True,False,False,False,False,False,False,14.92736840232972,4.183300132670378
3140000.0,1.0,2,5,1041,1968.0,57.0,1.0,0.6181818181818182,2.6,0,0,0.4,False,True,False,False,True,False,False,False,False,False,False,False,1,True,False,True,False,False,False,False,True,False,False,False,False,False,False,14.959733676355723,4.69041575982343
3190000.0,1.0,1,5,909,1967.0,58.0,1.0,0.5535714285714286,2.8,1,0,0.2,False,True,False,False,True,False,False,False,False,False,False,False,1,False,True,True,False,False,False,False,True,False,False,False,False,False,False,14.975531788240602,4.732863826479693
3200000.0,0.0,2,5,635,1965.0,60.0,1.0,0.5863585802406714,2.6,0,0,0.4,False,True,False,False,True,False,False,False,False,False,False,False,1,False,False,False,False,True,False,False,True,False,False,False,False,False,False,14.978661680269907,4.183300132670378
3290000.0,0.0,5,5,1061,1971.0,54.0,1.0,0.4674556213017752,2.6,0,1,1.0,False,True,False,False,True,False,False,False,False,False,True,False,1,True,True,True,False,True,False,False,True,False,False,False,False,False,False,15.006398426692876,4.110960958218893
3300000.0,1.0,2,5,877,1970.0,55.0,1.0,0.5548172757475083,2.48,0,0,0.4,False,False,False,False,True,False,False,False,False,True,True,False,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,15.009433329466965,5.486346689738081
3499999.0,1.0,4,5,1118,1971.0,54.0,1.0,0.5,2.8,0,0,0.8,False,True,False,False,False,False,False,False,False,False,False,False,1,False,True,False,False,False,True,False,True,False,False,False,False,False,False,15.068273526459642,5.75325994545701
3450000.0,2.0,4,5,1026,1968.0,57.0,1.0,0.6493506493506493,2.6,0,0,0.8,False,True,False,False,True,False,False,False,False,False,False,True,1,False,True,False,False,False,True,False,True,False,False,False,False,False,False,15.053885078862573,5.549774770204643
3550000.0,1.0,1,2,1199,1958.0,67.0,1.0,0.6206896551724138,2.48,1,0,0.5,False,False,False,False,True,False,False,False,False,False,True,False,1,True,True,False,False,False,False,False,True,False,False,False,False,False,False,15.0824584431417,5.385164807134504
3630000.0,1.0,5,5,576,1972.0,53.0,1.0,0.5,2.8,0,1,1.0,False,False,False,False,True,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,15.104743481723089,5.486346689738081
3800000.0,0.0,3,3,830,1954.0,71.0,1.0,0.5863585802406714,2.8,0,1,1.0,False,True,False,False,False,False,False,False,False,False,False,False,1,True,True,True,False,True,False,False,True,False,False,False,False,False,False,15.150511887854474,4.254409477236529
3950000.0,1.0,8,9,1312,1978.0,47.0,1.0,0.5,2.8,0,0,0.8888888888888888,False,False,False,False,True,False,False,False,False,False,False,False,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,15.18922639004183,5.873670062235365
3970000.0,1.0,1,2,1409,1942.0,83.0,1.0,0.6047430830039526,0.0,1,0,0.5,False,True,False,False,False,False,False,False,False,False,False,False,1,False,True,True,False,True,True,False,True,False,False,False,False,False,False,15.19427690455251,5.029910535983717
4140000.0,0.0,1,9,494,1979.0,46.0,1.0,0.5863585802406714,2.7,1,0,0.1111111111111111,False,False,False,False,True,False,False,False,False,False,False,False,1,False,False,False,False,False,True,True,True,False,False,False,False,False,False,15.236206587347361,3.8340579025361627
4200000.0,3.0,1,4,463,1959.0,66.0,1.0,0.6561338289962825,2.6,1,0,0.25,False,True,False,False,True,False,False,False,False,False,False,False,1,True,True,False,False,False,False,False,True,False,False,False,False,False,False,15.250595321348806,7.334848328356899
4200000.0,2.0,5,5,765,1976.0,49.0,1.0,0.6809954751131222,2.6,0,1,1.0,False,True,False,False,True,False,False,False,False,False,False,False,2,False,False,True,False,False,False,False,True,False,False,False,False,False,False,15.250595321348806,6.648308055437865
4300000.0,2.0,5,5,228,1976.0,49.0,1.0,0.6787330316742081,2.6,0,1,1.0,False,True,False,False,False,False,False,False,False,False,False,False,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,15.274125813221904,6.648308055437865
4500000.0,2.0,4,5,2115,1972.0,53.0,1.0,0.6,2.8,0,0,0.8,False,False,False,False,True,False,False,False,False,True,False,True,1,False,True,True,False,False,False,False,True,False,False,False,False,False,False,15.319588176962746,6.48074069840786
4550000.0,1.0,1,2,1291,1958.0,67.0,1.0,0.5666666666666667,2.7,1,0,0.5,False,True,False,False,True,False,False,False,False,False,False,False,1,True,True,True,False,True,False,False,True,False,False,False,False,False,False,15.330638010707329,5.477225575051661
4690000.0,2.0,1,5,1615,1972.0,53.0,1.0,0.6,2.8,1,0,0.2,False,True,False,False,False,False,False,False,False,False,True,True,1,False,False,True,False,False,True,False,True,False,False,False,False,False,False,15.360943353642055,6.434283176858165
4699000.0,2.0,5,5,728,1974.0,51.0,1.0,0.7317073170731707,2.6,0,1,1.0,False,True,False,False,True,False,False,False,False,True,False,False,2,True,True,False,False,False,False,False,True,False,False,False,False,False,False,15.362860490896166,6.715653356152326
4650000.0,2.0,1,3,705,1961.0,64.0,1.0,0.6585365853658537,2.6,1,0,0.3333333333333333,False,False,False,False,True,False,False,False,False,False,False,False,2,False,False,True,False,False,False,False,True,False,False,False,False,False,False,15.35237799261728,6.4031242374328485
4700000.0,1.0,1,3,1381,1942.0,83.0,1.0,0.5714285714285714,2.8,1,0,0.3333333333333333,False,True,False,False,True,False,False,False,False,False,False,True,1,False,True,True,False,True,False,False,True,False,False,False,False,False,False,15.363073279446223,5.916079783099616
4800000.0,1.0,1,3,322,1942.0,83.0,1.0,0.5763688760806917,3.0,1,0,0.3333333333333333,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,True,False,False,True,False,False,False,False,False,False,15.38412668421143,5.890670590009257
4850000.0,3.0,1,5,530,1971.0,54.0,1.0,0.7983870967741935,3.0,1,0,0.2,False,False,False,False,True,False,False,False,False,False,False,False,1,True,True,True,False,False,False,False,True,False,False,False,False,False,False,15.394489469099211,7.042726744663604
4999999.0,1.0,2,9,452,2017.0,8.0,1.0,0.5319148936170213,2.7,0,0,0.2222222222222222,False,False,False,False,True,False,False,False,False,False,True,False,1,True,True,False,False,False,False,False,True,False,False,False,False,False,False,15.424948470398375,5.310367218940701
5200000.0,2.0,4,5,752,1974.0,51.0,1.0,0.6947890818858561,2.6,0,0,0.8,False,True,False,False,True,False,False,False,False,False,False,True,1,True,True,False,False,False,False,False,True,False,False,False,False,False,False,15.46416937585933,6.348228099241551
5400000.0,3.0,4,5,388,1965.0,60.0,1.0,0.7614840989399293,2.6,0,0,0.8,False,True,False,False,True,False,False,False,False,True,False,False,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,15.501909696719672,7.523297149521611
5400000.0,2.0,3,3,1102,1961.0,64.0,1.0,0.6705336426914152,2.6,0,1,1.0,False,True,False,False,True,False,False,False,False,False,False,False,1,False,True,True,False,False,False,False,True,False,False,False,False,False,False,15.501909696719672,6.565059024867941
